,age,gender,hnrnew,Personenzahl,Art_Unterkunft,deathrate,contacts_mean,agegroup
6132,66,f,2287,2,1,0.00876211,9.21,60
6133,37,m,2288,3,1,0.00097983,14.14,30
6134,37,f,2288,3,1,0.00047466,14.14,30
6135,13,f,2288,3,1,9.421e-05,18.22,10
6136,69,f,2289,1,1,0.0115546,9.21,60
6137,29,f,2290,1,1,0.00025877,13.57,20
6138,52,f,2291,1,1,0.00233297,12.3,50
6139,39,m,2295,2,1,0.00111397,14.14,30
6140,59,f,2295,2,1,0.00470636,12.3,50
6141,39,m,2296,2,1,0.00111397,14.14,30
6142,40,f,2296,2,1,0.0006857,13.83,40
6143,65,m,2297,2,1,0.01542111,9.21,60
6144,50,f,2297,2,1,0.0018532,12.3,50
6145,76,m,2298,2,1,0.03717284,6.89,70
6146,67,f,2298,2,1,0.00948222,9.21,60
6147,83,f,2299,1,1,0.05671146,6.89,70
6148,38,m,2300,1,1,0.00106768,14.14,30
6149,39,m,2301,1,1,0.00111397,14.14,30
6150,47,m,2302,1,1,0.00236791,13.83,40
6151,60,m,2303,2,1,0.00983124,9.21,60
6152,59,f,2303,2,1,0.00470636,12.3,50
6153,37,m,2304,1,1,0.00097983,14.14,30
6154,53,m,2306,1,1,0.00469739,12.3,50
6155,42,m,2307,1,1,0.00144076,13.83,40
6156,46,m,2308,1,1,0.00217916,13.83,40
6157,66,f,2309,2,1,0.00876211,9.21,60
6158,68,m,2309,2,1,0.01918012,9.21,60
6159,50,m,2310,1,1,0.00332421,12.3,50
6160,54,m,2311,1,1,0.00531626,12.3,50
6161,48,f,2312,1,1,0.00159405,13.83,40
6162,54,m,2313,1,1,0.00531626,12.3,50
6163,30,f,2314,1,1,0.00031713,14.14,30
6164,49,f,2315,2,1,0.00174807,13.83,40
6165,17,m,2315,2,1,0.00027475,17.58,15
6166,36,m,2317,2,1,0.00085947,14.14,30
6167,38,f,2317,2,1,0.00060325,14.14,30
6168,69,f,2318,1,1,0.0115546,9.21,60
6169,44,f,2319,1,1,0.00097058,13.83,40
6170,86,f,2320,1,1,0.08718,6.89,70
6171,43,f,2321,4,1,0.00090807,13.83,40
6172,16,f,2321,4,1,0.00014725,17.58,15
6173,14,m,2321,4,1,0.00013566,18.22,10
6174,12,f,2321,4,1,7.852e-05,18.22,10
6175,38,m,2322,4,1,0.00106768,14.14,30
6176,41,f,2322,4,1,0.00074026,13.83,40
6177,5,m,2322,4,1,0.00010046,14.81,5
6178,3,f,2322,4,1,0.00010313,10.21,0
6179,50,m,2323,1,1,0.00332421,12.3,50
6180,46,m,2324,3,1,0.00217916,13.83,40
6181,43,f,2324,3,1,0.00090807,13.83,40
6182,6,f,2324,3,1,8.846e-05,14.81,5
6183,53,m,2325,1,1,0.00469739,12.3,50
6184,66,f,2326,1,1,0.00876211,9.21,60
6185,77,m,2328,2,1,0.04069575,6.89,70
6186,76,f,2328,2,1,0.02156594,6.89,70
6187,32,m,2329,1,1,0.000634,14.14,30
6188,47,f,2330,2,1,0.0013703,13.83,40
6189,20,f,2330,2,1,0.00018488,13.57,20
6190,55,f,2331,1,1,0.00324545,12.3,50
6191,46,m,2332,4,1,0.00217916,13.83,40
6192,39,f,2332,4,1,0.00060115,14.14,30
6193,2,m,2332,4,1,0.00015611,10.21,0
6194,4,m,2332,4,1,0.00010653,10.21,0
6195,42,m,2333,1,1,0.00144076,13.83,40
6196,66,m,2334,1,1,0.01660601,9.21,60
6197,33,f,2335,3,1,0.00036033,14.14,30
6198,37,m,2335,3,1,0.00097983,14.14,30
6199,15,f,2335,3,1,0.00012167,17.58,15
6200,53,m,2336,2,1,0.00469739,12.3,50
6201,54,f,2336,2,1,0.0028887,12.3,50
6202,38,m,2337,4,1,0.00106768,14.14,30
6203,31,f,2337,4,1,0.000314,14.14,30
6204,9,f,2337,4,1,6.117e-05,14.81,5
6205,5,f,2337,4,1,8.908e-05,14.81,5
6206,83,f,2339,1,1,0.05671146,6.89,70
6207,48,m,2340,2,1,0.00265551,13.83,40
6208,45,f,2340,2,1,0.00115224,13.83,40
6209,63,m,2341,2,1,0.01297814,9.21,60
6210,59,f,2341,2,1,0.00470636,12.3,50
6211,44,m,2342,1,1,0.001798,13.83,40
6212,29,m,2343,2,1,0.00052165,13.57,20
6213,27,f,2343,2,1,0.00021518,13.57,20
6214,74,m,2344,2,1,0.03108519,6.89,70
6215,73,f,2344,2,1,0.01641616,6.89,70
6216,58,f,2345,2,1,0.00434941,12.3,50
6217,64,m,2345,2,1,0.01425244,9.21,60
6218,59,m,2346,4,1,0.00893714,12.3,50
6219,57,f,2346,4,1,0.00392413,12.3,50
6220,31,m,2346,4,1,0.00061587,14.14,30
6221,26,m,2346,4,1,0.00045886,13.57,20
6222,71,f,2347,1,1,0.01370178,6.89,70
6223,73,f,2348,1,1,0.01641616,6.89,70
6224,79,f,2350,1,1,0.03141447,6.89,70
6225,54,m,2351,2,1,0.00531626,12.3,50
6226,57,f,2351,2,1,0.00392413,12.3,50
6227,74,m,2352,2,1,0.03108519,6.89,70
6228,68,f,2352,2,1,0.01046567,9.21,60
6229,74,m,2353,2,1,0.03108519,6.89,70
6230,74,f,2353,2,1,0.01784317,6.89,70
6231,71,f,2354,1,1,0.01370178,6.89,70
6232,45,f,2355,2,1,0.00115224,13.83,40
6233,22,f,2355,2,1,0.00016281,13.57,20
6234,69,m,2356,2,1,0.02109939,9.21,60
6235,72,f,2356,2,1,0.01481358,6.89,70
6236,39,m,2357,1,1,0.00111397,14.14,30
6237,31,f,2358,1,1,0.000314,14.14,30
6238,64,m,2359,2,1,0.01425244,9.21,60
6239,58,f,2359,2,1,0.00434941,12.3,50
6240,78,m,2361,2,1,0.04546946,6.89,70
6241,75,f,2361,2,1,0.01923138,6.89,70
6242,29,m,2362,1,1,0.00052165,13.57,20
6243,59,m,2363,1,1,0.00893714,12.3,50
6244,67,m,2364,1,1,0.01799621,9.21,60
6245,25,m,2365,2,1,0.00043792,13.57,20
6246,24,f,2365,2,1,0.00017994,13.57,20
6247,59,m,2366,2,1,0.00893714,12.3,50
6248,57,f,2366,2,1,0.00392413,12.3,50
6249,29,f,2367,3,1,0.00025877,13.57,20
6250,28,m,2367,3,1,0.00048486,13.57,20
6251,4,m,2367,3,1,0.00010653,10.21,0
6252,52,m,2368,2,1,0.00414072,12.3,50
6253,52,f,2368,2,1,0.00233297,12.3,50
6254,33,f,2369,1,1,0.00036033,14.14,30
6255,48,m,2370,4,1,0.00265551,13.83,40
6256,40,f,2370,4,1,0.0006857,13.83,40
6257,4,m,2370,4,1,0.00010653,10.21,0
6258,2,f,2370,4,1,0.00012423,10.21,0
6259,63,m,2371,2,1,0.01297814,9.21,60
6260,55,f,2371,2,1,0.00324545,12.3,50
6261,49,f,2373,1,1,0.00174807,13.83,40
6262,77,m,2374,2,1,0.04069575,6.89,70
6263,71,f,2374,2,1,0.01370178,6.89,70
6264,24,m,2375,1,1,0.00047486,13.57,20
6265,63,m,2376,2,1,0.01297814,9.21,60
6266,64,f,2376,2,1,0.00747267,9.21,60
6267,69,f,2377,1,1,0.0115546,9.21,60
6268,42,m,2378,3,1,0.00144076,13.83,40
6269,42,f,2378,3,1,0.00079376,13.83,40
6270,3,m,2378,3,1,0.00010894,10.21,0
6271,31,m,2379,4,1,0.00061587,14.14,30
6272,33,f,2379,4,1,0.00036033,14.14,30
6273,7,m,2379,4,1,8.614e-05,14.81,5
6274,3,m,2379,4,1,0.00010894,10.21,0
6275,81,f,2380,1,1,0.04267387,6.89,70
6276,24,f,2381,1,1,0.00017994,13.57,20
6277,83,f,2382,1,1,0.05671146,6.89,70
6278,41,m,2384,2,1,0.00133379,13.83,40
6279,45,f,2384,2,1,0.00115224,13.83,40
6280,32,m,2385,1,1,0.000634,14.14,30
6281,50,m,2386,1,1,0.00332421,12.3,50
6282,61,f,2387,1,1,0.00568588,9.21,60
6283,56,m,2388,6,1,0.00658737,12.3,50
6284,52,f,2388,6,1,0.00233297,12.3,50
6285,23,m,2388,6,1,0.00040954,13.57,20
6286,19,m,2388,6,1,0.00039767,17.58,15
6287,27,f,2388,6,1,0.00021518,13.57,20
6288,26,m,2388,6,1,0.00045886,13.57,20
6289,62,f,2389,1,1,0.00613444,9.21,60
6290,73,m,2390,2,1,0.02874623,6.89,70
6291,66,f,2390,2,1,0.00876211,9.21,60
6292,52,m,2391,2,1,0.00414072,12.3,50
6293,53,f,2391,2,1,0.00256767,12.3,50
6294,23,m,2392,1,1,0.00040954,13.57,20
6295,50,m,2393,4,1,0.00332421,12.3,50
6296,20,f,2393,4,1,0.00018488,13.57,20
6297,17,m,2393,4,1,0.00027475,17.58,15
6298,52,f,2393,4,1,0.00233297,12.3,50
6299,31,f,2395,4,1,0.000314,14.14,30
6300,12,m,2395,4,1,6.884e-05,18.22,10
6301,7,f,2395,4,1,4.646e-05,14.81,5
6302,0,m,2395,4,1,0.00356226,10.21,0
6303,38,m,2396,5,1,0.00106768,14.14,30
6304,33,f,2396,5,1,0.00036033,14.14,30
6305,7,f,2396,5,1,4.646e-05,14.81,5
6306,6,f,2396,5,1,8.846e-05,14.81,5
6307,3,f,2396,5,1,0.00010313,10.21,0
6308,47,m,2397,2,1,0.00236791,13.83,40
6309,50,f,2397,2,1,0.0018532,12.3,50
6310,27,f,2398,2,1,0.00021518,13.57,20
6311,34,m,2398,2,1,0.00076954,14.14,30
6312,47,m,2399,3,1,0.00236791,13.83,40
6313,45,f,2399,3,1,0.00115224,13.83,40
6314,20,m,2399,3,1,0.00043184,13.57,20
6315,45,m,2400,6,1,0.0019587,13.83,40
6316,42,f,2400,6,1,0.00079376,13.83,40
6317,14,f,2400,6,1,9.221e-05,18.22,10
6318,13,f,2400,6,1,9.421e-05,18.22,10
6319,6,f,2400,6,1,8.846e-05,14.81,5
6320,5,m,2400,6,1,0.00010046,14.81,5
6321,40,m,2401,3,1,0.00123774,13.83,40
6322,36,f,2401,3,1,0.0004585,14.14,30
6323,15,m,2401,3,1,0.00015987,17.58,15
6324,60,m,2402,1,1,0.00983124,9.21,60
6325,39,m,2403,3,1,0.00111397,14.14,30
6326,46,f,2403,3,1,0.00121751,13.83,40
6327,7,f,2403,3,1,4.646e-05,14.81,5
6328,49,f,2404,4,1,0.00174807,13.83,40
6329,49,m,2404,4,1,0.00297126,13.83,40
6330,21,f,2404,4,1,0.0001649,13.57,20
6331,18,f,2404,4,1,0.00019702,17.58,15
6332,71,f,2407,1,1,0.01370178,6.89,70
6333,35,m,2408,5,1,0.00080225,14.14,30
6334,34,f,2408,5,1,0.000406,14.14,30
6335,11,m,2408,5,1,7.74e-05,18.22,10
6336,9,f,2408,5,1,6.117e-05,14.81,5
6337,9,f,2408,5,1,6.117e-05,14.81,5
6338,47,m,2409,4,1,0.00236791,13.83,40
6339,44,f,2409,4,1,0.00097058,13.83,40
6340,19,m,2409,4,1,0.00039767,17.58,15
6341,13,m,2409,4,1,9.588e-05,18.22,10
6342,30,f,2410,1,1,0.00031713,14.14,30
6343,33,m,2411,3,1,0.00073168,14.14,30
6344,24,f,2411,3,1,0.00017994,13.57,20
6345,0,m,2411,3,1,0.00356226,10.21,0
6346,88,f,2412,17,2,0.11420199,6.89,70
6347,87,m,2412,17,2,0.13210410000000006,6.89,70
6348,90,f,2412,17,2,0.1474761,6.89,70
6349,85,f,2412,17,2,0.07612466,6.89,70
6350,63,m,2412,17,2,0.01297814,9.21,60
6351,76,f,2412,17,2,0.02156594,6.89,70
6352,89,f,2412,17,2,0.12951794,6.89,70
6353,80,m,2412,17,2,0.05642286,6.89,70
6354,58,f,2412,17,2,0.00434941,12.3,50
6355,81,f,2412,17,2,0.04267387,6.89,70
6356,95,f,2412,17,2,0.25277699,6.89,70
6357,87,f,2412,17,2,0.09994549,6.89,70
6358,81,m,2412,17,2,0.06453153,6.89,70
6359,87,f,2412,17,2,0.09994549,6.89,70
6360,95,m,2412,17,2,0.2901265,6.89,70
6361,79,f,2412,17,2,0.03141447,6.89,70
6362,88,f,2412,17,2,0.11420199,6.89,70
6363,46,m,2413,4,1,0.00217916,13.83,40
6364,45,f,2413,4,1,0.00115224,13.83,40
6365,22,f,2413,4,1,0.00016281,13.57,20
6366,20,m,2413,4,1,0.00043184,13.57,20
6367,39,m,2414,4,1,0.00111397,14.14,30
6368,39,f,2414,4,1,0.00060115,14.14,30
6369,13,f,2414,4,1,9.421e-05,18.22,10
6370,10,f,2414,4,1,5.849e-05,18.22,10
6371,71,f,2415,1,1,0.01370178,6.89,70
6372,69,f,2416,1,1,0.0115546,9.21,60
6373,78,m,2418,1,1,0.04546946,6.89,70
6374,51,m,2419,2,1,0.00370198,12.3,50
6375,50,f,2419,2,1,0.0018532,12.3,50
6376,22,f,2420,1,1,0.00016281,13.57,20
6377,36,m,2421,3,1,0.00085947,14.14,30
6378,33,f,2421,3,1,0.00036033,14.14,30
6379,1,f,2421,3,1,0.00024794,10.21,0
6380,49,m,2422,3,1,0.00297126,13.83,40
6381,47,f,2422,3,1,0.0013703,13.83,40
6382,10,f,2422,3,1,5.849e-05,18.22,10
6383,76,f,2423,1,1,0.02156594,6.89,70
6384,36,m,2424,8,1,0.00085947,14.14,30
6385,31,f,2424,8,1,0.000314,14.14,30
6386,11,m,2424,8,1,7.74e-05,18.22,10
6387,9,m,2424,8,1,8.001e-05,14.81,5
6388,8,f,2424,8,1,6.968e-05,14.81,5
6389,5,m,2424,8,1,0.00010046,14.81,5
6390,3,f,2424,8,1,0.00010313,10.21,0
6391,1,m,2424,8,1,0.00027641,10.21,0
6392,73,m,2425,2,1,0.02874623,6.89,70
6393,71,f,2425,2,1,0.01370178,6.89,70
6394,49,m,2426,2,1,0.00297126,13.83,40
6395,54,f,2426,2,1,0.0028887,12.3,50
6396,51,m,2427,3,1,0.00370198,12.3,50
6397,48,f,2427,3,1,0.00159405,13.83,40
6398,18,f,2427,3,1,0.00019702,17.58,15
6399,47,m,2429,2,1,0.00236791,13.83,40
6400,45,f,2429,2,1,0.00115224,13.83,40
6401,38,m,2430,5,1,0.00106768,14.14,30
6402,40,f,2430,5,1,0.0006857,13.83,40
6403,5,m,2430,5,1,0.00010046,14.81,5
6404,4,f,2430,5,1,9.569e-05,10.21,0
6405,1,m,2430,5,1,0.00027641,10.21,0
6406,72,m,2431,1,1,0.02618392,6.89,70
6407,30,f,2432,2,1,0.00031713,14.14,30
6408,6,m,2432,2,1,9.091e-05,14.81,5
6409,61,f,2433,1,1,0.00568588,9.21,60
6410,70,f,2434,1,1,0.01259879,6.89,70
6411,76,f,2435,1,1,0.02156594,6.89,70
6412,54,m,2436,2,1,0.00531626,12.3,50
6413,25,m,2436,2,1,0.00043792,13.57,20
6414,45,m,2437,1,1,0.0019587,13.83,40
6415,32,m,2438,4,1,0.000634,14.14,30
6416,29,f,2438,4,1,0.00025877,13.57,20
6417,2,m,2438,4,1,0.00015611,10.21,0
6418,1,m,2438,4,1,0.00027641,10.21,0
6419,40,m,2440,1,1,0.00123774,13.83,40
6420,58,m,2441,2,1,0.00815644,12.3,50
6421,58,f,2441,2,1,0.00434941,12.3,50
6422,82,f,2442,1,1,0.04937895,6.89,70
6423,49,m,2443,2,1,0.00297126,13.83,40
6424,48,f,2443,2,1,0.00159405,13.83,40
6425,85,m,2444,2,1,0.10468035,6.89,70
6426,86,f,2444,2,1,0.08718,6.89,70
6427,62,m,2445,2,1,0.01194124,9.21,60
6428,57,f,2445,2,1,0.00392413,12.3,50
6429,73,m,2446,2,1,0.02874623,6.89,70
6430,69,f,2446,2,1,0.0115546,9.21,60
6431,33,m,2447,4,1,0.00073168,14.14,30
6432,31,f,2447,4,1,0.000314,14.14,30
6433,10,m,2447,4,1,7.924e-05,18.22,10
6434,4,m,2447,4,1,0.00010653,10.21,0
6435,85,f,2448,1,1,0.07612466,6.89,70
6436,56,m,2449,1,1,0.00658737,12.3,50
6437,34,m,2451,1,1,0.00076954,14.14,30
6438,81,f,2452,1,1,0.04267387,6.89,70
6439,31,m,2453,2,1,0.00061587,14.14,30
6440,27,f,2453,2,1,0.00021518,13.57,20
6441,27,f,2454,1,1,0.00021518,13.57,20
6442,28,m,2455,1,1,0.00048486,13.57,20
6443,22,m,2456,1,1,0.00045366,13.57,20
6444,77,m,2457,2,1,0.04069575,6.89,70
6445,71,f,2457,2,1,0.01370178,6.89,70
6446,76,f,2458,1,1,0.02156594,6.89,70
6447,61,m,2459,1,1,0.01082143,9.21,60
6448,35,f,2460,1,1,0.00041213,14.14,30
6449,61,m,2461,2,1,0.01082143,9.21,60
6450,69,f,2461,2,1,0.0115546,9.21,60
6451,51,f,2463,1,1,0.0021427,12.3,50
6452,74,f,2464,1,1,0.01784317,6.89,70
6453,25,m,2465,1,1,0.00043792,13.57,20
6454,46,f,2466,1,1,0.00121751,13.83,40
6455,27,m,2467,1,1,0.00046183,13.57,20
6456,69,m,2468,3,1,0.02109939,9.21,60
6457,60,f,2468,3,1,0.00527596,9.21,60
6458,26,m,2468,3,1,0.00045886,13.57,20
6459,74,m,2469,3,1,0.03108519,6.89,70
6460,67,f,2469,3,1,0.00948222,9.21,60
6461,26,f,2469,3,1,0.0001882,13.57,20
6462,76,f,2470,1,1,0.02156594,6.89,70
6463,77,f,2471,1,1,0.02379649,6.89,70
6464,57,m,2472,3,1,0.00733233,12.3,50
6465,51,f,2472,3,1,0.0021427,12.3,50
6466,14,m,2472,3,1,0.00013566,18.22,10
6467,47,m,2474,1,1,0.00236791,13.83,40
6468,69,m,2475,2,1,0.02109939,9.21,60
6469,64,f,2475,2,1,0.00747267,9.21,60
6470,32,m,2476,1,1,0.000634,14.14,30
6471,61,m,2477,2,1,0.01082143,9.21,60
6472,52,f,2477,2,1,0.00233297,12.3,50
6473,37,m,2478,4,1,0.00097983,14.14,30
6474,39,f,2478,4,1,0.00060115,14.14,30
6475,12,f,2478,4,1,7.852e-05,18.22,10
6476,6,m,2478,4,1,9.091e-05,14.81,5
6477,48,m,2479,3,1,0.00265551,13.83,40
6478,45,f,2479,3,1,0.00115224,13.83,40
6479,15,f,2479,3,1,0.00012167,17.58,15
6480,47,f,2480,3,1,0.0013703,13.83,40
6481,19,f,2480,3,1,0.00017479,17.58,15
6482,21,m,2480,3,1,0.00040526,13.57,20
6483,64,m,2481,1,1,0.01425244,9.21,60
6484,52,m,2482,1,1,0.00414072,12.3,50
6485,51,f,2483,2,1,0.0021427,12.3,50
6486,21,f,2483,2,1,0.0001649,13.57,20
6487,79,f,2485,1,1,0.03141447,6.89,70
6488,24,f,2486,1,1,0.00017994,13.57,20
6489,47,m,2487,1,1,0.00236791,13.83,40
6490,51,f,2488,2,1,0.0021427,12.3,50
6491,54,m,2488,2,1,0.00531626,12.3,50
6492,31,f,2489,1,1,0.000314,14.14,30
6493,35,m,2490,1,1,0.00080225,14.14,30
6494,80,f,2491,1,1,0.03646149,6.89,70
6495,79,m,2492,2,1,0.05046754,6.89,70
6496,77,f,2492,2,1,0.02379649,6.89,70
6497,46,m,2493,4,1,0.00217916,13.83,40
6498,44,f,2493,4,1,0.00097058,13.83,40
6499,20,f,2493,4,1,0.00018488,13.57,20
6500,16,m,2493,4,1,0.00024747,17.58,15
6501,52,m,2494,4,1,0.00414072,12.3,50
6502,52,f,2494,4,1,0.00233297,12.3,50
6503,22,m,2494,4,1,0.00045366,13.57,20
6504,24,f,2494,4,1,0.00017994,13.57,20
6505,39,m,2496,5,1,0.00111397,14.14,30
6506,44,f,2496,5,1,0.00097058,13.83,40
6507,12,m,2496,5,1,6.884e-05,18.22,10
6508,10,f,2496,5,1,5.849e-05,18.22,10
6509,8,m,2496,5,1,8.552e-05,14.81,5
6510,27,m,2497,1,1,0.00046183,13.57,20
6511,46,f,2498,1,1,0.00121751,13.83,40
6512,80,f,2499,1,1,0.03646149,6.89,70
6513,53,f,2500,2,1,0.00256767,12.3,50
6514,25,f,2500,2,1,0.00019022,13.57,20
6515,55,m,2501,2,1,0.00591257,12.3,50
6516,54,f,2501,2,1,0.0028887,12.3,50
6517,31,m,2502,1,1,0.00061587,14.14,30
6518,38,m,2503,4,1,0.00106768,14.14,30
6519,35,f,2503,4,1,0.00041213,14.14,30
6520,16,m,2503,4,1,0.00024747,17.58,15
6521,11,m,2503,4,1,7.74e-05,18.22,10
6522,64,f,2504,1,1,0.00747267,9.21,60
6523,48,m,2505,3,1,0.00265551,13.83,40
6524,46,f,2505,3,1,0.00121751,13.83,40
6525,10,m,2505,3,1,7.924e-05,18.22,10
6526,39,m,2507,3,1,0.00111397,14.14,30
6527,33,f,2507,3,1,0.00036033,14.14,30
6528,0,f,2507,3,1,0.00300534,10.21,0
6529,70,m,2508,2,1,0.02230277,6.89,70
6530,67,f,2508,2,1,0.00948222,9.21,60
6531,61,m,2509,2,1,0.01082143,9.21,60
6532,59,f,2509,2,1,0.00470636,12.3,50
6533,74,f,2510,1,1,0.01784317,6.89,70
6534,49,m,2511,4,1,0.00297126,13.83,40
6535,43,f,2511,4,1,0.00090807,13.83,40
6536,10,f,2511,4,1,5.849e-05,18.22,10
6537,4,m,2511,4,1,0.00010653,10.21,0
6538,58,m,2512,2,1,0.00815644,12.3,50
6539,55,f,2512,2,1,0.00324545,12.3,50
6540,55,m,2513,3,1,0.00591257,12.3,50
6541,54,f,2513,3,1,0.0028887,12.3,50
6542,18,f,2513,3,1,0.00019702,17.58,15
6543,54,m,2514,2,1,0.00531626,12.3,50
6544,56,f,2514,2,1,0.00357696,12.3,50
6545,49,m,2515,3,1,0.00297126,13.83,40
6546,45,f,2515,3,1,0.00115224,13.83,40
6547,19,m,2515,3,1,0.00039767,17.58,15
6548,55,m,2516,3,1,0.00591257,12.3,50
6549,54,f,2516,3,1,0.0028887,12.3,50
6550,23,f,2516,3,1,0.00017996,13.57,20
6551,54,f,2519,2,1,0.0028887,12.3,50
6552,30,m,2519,2,1,0.00056139,14.14,30
6553,27,f,2520,1,1,0.00021518,13.57,20
6554,44,m,2521,4,1,0.001798,13.83,40
6555,40,f,2521,4,1,0.0006857,13.83,40
6556,9,m,2521,4,1,8.001e-05,14.81,5
6557,4,f,2521,4,1,9.569e-05,10.21,0
6558,75,f,2522,1,1,0.01923138,6.89,70
6559,54,m,2523,2,1,0.00531626,12.3,50
6560,55,f,2523,2,1,0.00324545,12.3,50
6561,56,m,2524,2,1,0.00658737,12.3,50
6562,54,f,2524,2,1,0.0028887,12.3,50
6563,79,f,2525,1,1,0.03141447,6.89,70
6564,36,m,2526,2,1,0.00085947,14.14,30
6565,14,m,2526,2,1,0.00013566,18.22,10
6566,39,f,2527,2,1,0.00060115,14.14,30
6567,40,m,2527,2,1,0.00123774,13.83,40
6568,54,m,2528,5,1,0.00531626,12.3,50
6569,46,f,2528,5,1,0.00121751,13.83,40
6570,21,m,2528,5,1,0.00040526,13.57,20
6571,19,f,2528,5,1,0.00017479,17.58,15
6572,16,f,2528,5,1,0.00014725,17.58,15
6573,71,f,2530,1,1,0.01370178,6.89,70
6574,49,f,2531,4,1,0.00174807,13.83,40
6575,54,m,2531,4,1,0.00531626,12.3,50
6576,23,f,2531,4,1,0.00017996,13.57,20
6577,20,f,2531,4,1,0.00018488,13.57,20
6578,88,m,2532,1,1,0.14870369,6.89,70
6579,79,m,2533,1,1,0.05046754,6.89,70
6580,59,m,2534,2,1,0.00893714,12.3,50
6581,58,f,2534,2,1,0.00434941,12.3,50
6582,78,f,2535,1,1,0.02744802,6.89,70
6583,51,f,2536,1,1,0.0021427,12.3,50
6584,76,m,2537,2,1,0.03717284,6.89,70
6585,73,f,2537,2,1,0.01641616,6.89,70
6586,71,m,2538,3,1,0.0246394,6.89,70
6587,62,f,2538,3,1,0.00613444,9.21,60
6588,23,f,2538,3,1,0.00017996,13.57,20
6589,36,f,2539,2,1,0.0004585,14.14,30
6590,10,m,2539,2,1,7.924e-05,18.22,10
6591,34,m,2542,1,1,0.00076954,14.14,30
6592,42,f,2543,1,1,0.00079376,13.83,40
6593,40,m,2544,4,1,0.00123774,13.83,40
6594,41,f,2544,4,1,0.00074026,13.83,40
6595,13,f,2544,4,1,9.421e-05,18.22,10
6596,9,m,2544,4,1,8.001e-05,14.81,5
6597,68,f,2545,1,1,0.01046567,9.21,60
6598,56,m,2546,3,1,0.00658737,12.3,50
6599,51,f,2546,3,1,0.0021427,12.3,50
6600,22,m,2546,3,1,0.00045366,13.57,20
6601,65,m,2547,3,1,0.01542111,9.21,60
6602,63,f,2547,3,1,0.0067488999999999995,9.21,60
6603,44,f,2547,3,1,0.00097058,13.83,40
6604,72,m,2548,1,1,0.02618392,6.89,70
6605,30,f,2549,1,1,0.00031713,14.14,30
6606,68,f,2550,1,1,0.01046567,9.21,60
6607,71,m,2551,2,1,0.0246394,6.89,70
6608,72,f,2551,2,1,0.01481358,6.89,70
6609,55,m,2553,2,1,0.00591257,12.3,50
6610,51,f,2553,2,1,0.0021427,12.3,50
6611,80,m,2554,1,1,0.05642286,6.89,70
6612,66,m,2555,2,1,0.01660601,9.21,60
6613,60,f,2555,2,1,0.00527596,9.21,60
6614,40,m,2556,3,1,0.00123774,13.83,40
6615,36,f,2556,3,1,0.0004585,14.14,30
6616,4,f,2556,3,1,9.569e-05,10.21,0
6617,47,f,2557,4,1,0.0013703,13.83,40
6618,62,m,2557,4,1,0.01194124,9.21,60
6619,18,m,2557,4,1,0.00038318,17.58,15
6620,15,f,2557,4,1,0.00012167,17.58,15
6621,60,f,2558,1,1,0.00527596,9.21,60
6622,69,f,2559,1,1,0.0115546,9.21,60
6623,57,f,2560,1,1,0.00392413,12.3,50
6624,80,f,2561,1,1,0.03646149,6.89,70
6625,90,m,2562,2,1,0.18156323,6.89,70
6626,82,f,2562,2,1,0.04937895,6.89,70
6627,43,m,2564,1,1,0.00153974,13.83,40
6628,64,m,2565,3,1,0.01425244,9.21,60
6629,57,f,2565,3,1,0.00392413,12.3,50
6630,28,m,2565,3,1,0.00048486,13.57,20
6631,66,m,2566,2,1,0.01660601,9.21,60
6632,56,f,2566,2,1,0.00357696,12.3,50
6633,41,f,2567,2,1,0.00074026,13.83,40
6634,13,m,2567,2,1,9.588e-05,18.22,10
6635,76,m,2568,2,1,0.03717284,6.89,70
6636,76,f,2568,2,1,0.02156594,6.89,70
6637,40,m,2569,5,1,0.00123774,13.83,40
6638,36,f,2569,5,1,0.0004585,14.14,30
6639,11,m,2569,5,1,7.74e-05,18.22,10
6640,7,m,2569,5,1,8.614e-05,14.81,5
6641,4,m,2569,5,1,0.00010653,10.21,0
6642,58,m,2570,2,1,0.00815644,12.3,50
6643,53,f,2570,2,1,0.00256767,12.3,50
6644,45,m,2571,1,1,0.0019587,13.83,40
6645,63,m,2572,2,1,0.01297814,9.21,60
6646,60,f,2572,2,1,0.00527596,9.21,60
6647,80,m,2573,1,1,0.05642286,6.89,70
6648,51,f,2575,2,1,0.0021427,12.3,50
6649,17,f,2575,2,1,0.00013616,17.58,15
6650,41,m,2576,1,1,0.00133379,13.83,40
6651,45,m,2577,1,1,0.0019587,13.83,40
6652,35,m,2578,3,1,0.00080225,14.14,30
6653,30,f,2578,3,1,0.00031713,14.14,30
6654,8,m,2578,3,1,8.552e-05,14.81,5
6655,38,m,2579,5,1,0.00106768,14.14,30
6656,33,f,2579,5,1,0.00036033,14.14,30
6657,17,f,2579,5,1,0.00013616,17.58,15
6658,11,m,2579,5,1,7.74e-05,18.22,10
6659,9,m,2579,5,1,8.001e-05,14.81,5
6660,51,f,2580,2,1,0.0021427,12.3,50
6661,20,m,2580,2,1,0.00043184,13.57,20
6662,37,f,2581,5,1,0.00047466,14.14,30
6663,17,m,2581,5,1,0.00027475,17.58,15
6664,15,m,2581,5,1,0.00015987,17.58,15
6665,9,f,2581,5,1,6.117e-05,14.81,5
6666,0,f,2581,5,1,0.00300534,10.21,0
